Subject name,
Gender,Male
Age,0
Comment,
Weather,
Temperature(F),
Pressure(hPa),
Humidity(%),
Measurement location,
Experimenter name,
Baud Rate,9600
Channel interval time (msec),122
Round interval time (sec),1
Round repeats number,2099
Total channels number got data,1
Start time,5/7/2025 11:26:02 AM
End time,5/7/2025 12:01:00 PM

BP(uA),,CH01
No,Time (hr:min:sec),LeftLU,Event messages
806,0:13:26,1460
807,0:13:27,1629
808,0:13:28,1495
809,0:13:29,1516
810,0:13:30,1342
811,0:13:31,1654
812,0:13:32,1538
813,0:13:33,1488
814,0:13:34,1515
815,0:13:35,1530
816,0:13:36,1342
817,0:13:37,1626
818,0:13:38,1631
819,0:13:39,1507
820,0:13:40,1461
821,0:13:41,1489
822,0:13:42,1590
823,0:13:43,1537
824,0:13:44,1360
825,0:13:45,1599
826,0:13:46,1265
827,0:13:47,1533
828,0:13:48,1618
829,0:13:49,1389
830,0:13:50,1460
831,0:13:51,1324
832,0:13:52,1420
833,0:13:53,1378
834,0:13:54,1333
835,0:13:55,1636
836,0:13:56,1595
837,0:13:57,1542
838,0:13:58,1538
839,0:13:59,1525
840,0:14:00,1297
841,0:14:01,1295
842,0:14:02,1619
843,0:14:03,1497
844,0:14:04,1503
845,0:14:05,1578
846,0:14:06,1376
847,0:14:07,1344
848,0:14:08,1515
849,0:14:09,1420
850,0:14:10,1517
851,0:14:11,1646
852,0:14:12,1585
853,0:14:13,1326
854,0:14:14,1416
855,0:14:15,1271
856,0:14:16,1342
857,0:14:17,1521
858,0:14:18,1347
859,0:14:19,1460
860,0:14:20,1354
861,0:14:21,1360
862,0:14:22,1437
863,0:14:23,1594
864,0:14:24,1500
865,0:14:25,1464
866,0:14:26,1448
867,0:14:27,1519
868,0:14:28,1475
869,0:14:29,1608
870,0:14:30,1536
871,0:14:31,1523
872,0:14:32,1415
873,0:14:33,1578
874,0:14:34,1303
875,0:14:35,1516
876,0:14:36,1515
877,0:14:37,1277
878,0:14:38,1684
879,0:14:39,1518
880,0:14:40,1505
881,0:14:41,1282
882,0:14:42,1523
883,0:14:43,1543
884,0:14:44,1495
885,0:14:45,1477
886,0:14:46,1443
887,0:14:47,1688
888,0:14:48,1368
889,0:14:49,1819
890,0:14:50,1561
891,0:14:51,1429
892,0:14:52,1538
893,0:14:53,1388
894,0:14:54,1420
895,0:14:55,1722
896,0:14:56,1732
897,0:14:57,1330
898,0:14:58,1585
899,0:14:59,1634
900,0:15:00,1523
901,0:15:01,1511
902,0:15:02,1673
903,0:15:03,1427
904,0:15:04,1644
905,0:15:05,1643
906,0:15:06,1524
907,0:15:07,1636
908,0:15:08,1681
909,0:15:09,1484
910,0:15:10,1351
911,0:15:11,1616
912,0:15:12,1453
913,0:15:13,1589
914,0:15:14,1487
915,0:15:15,1558
916,0:15:16,1507
917,0:15:17,1480
918,0:15:18,1503
919,0:15:19,1430
920,0:15:20,1316
921,0:15:21,1634
922,0:15:22,1523
923,0:15:23,1627
924,0:15:24,1405
925,0:15:25,1492
926,0:15:26,1506
927,0:15:27,1350
928,0:15:28,1566
929,0:15:29,1488
930,0:15:30,1610
931,0:15:31,1365
932,0:15:32,1399
933,0:15:33,1484
934,0:15:34,1366
935,0:15:35,1551
936,0:15:36,1446
937,0:15:37,1341
938,0:15:38,1411
939,0:15:39,1372
940,0:15:40,1336
941,0:15:41,1333
942,0:15:42,1506
943,0:15:43,1586
944,0:15:44,1337
945,0:15:45,1466
946,0:15:46,1266
947,0:15:47,1427
948,0:15:48,1434
949,0:15:49,1507
950,0:15:50,1505
951,0:15:51,1348
952,0:15:52,1543
953,0:15:53,1521
954,0:15:54,1457
955,0:15:55,1449
956,0:15:56,1402
957,0:15:57,1383
958,0:15:58,1491
959,0:15:59,1454
960,0:16:00,1299
961,0:16:01,1511
962,0:16:02,1414
963,0:16:03,1393
964,0:16:04,1525
965,0:16:05,1584
966,0:16:06,1483
967,0:16:07,1444
968,0:16:08,1428
969,0:16:09,1583
970,0:16:10,1428
971,0:16:11,1494
972,0:16:12,1409
973,0:16:13,1526
974,0:16:14,1496
975,0:16:15,1541
976,0:16:16,1463
977,0:16:17,1318
978,0:16:18,1479
979,0:16:19,1449
980,0:16:20,1430
981,0:16:21,1594
982,0:16:22,1359
983,0:16:23,1499
984,0:16:24,1546
985,0:16:25,1411
986,0:16:26,1432
987,0:16:27,1401
988,0:16:28,1545
989,0:16:29,1284
990,0:16:30,1364
991,0:16:31,1513
992,0:16:32,1490
993,0:16:33,1577
994,0:16:34,1347
995,0:16:35,1367
996,0:16:36,1308
997,0:16:37,1338
998,0:16:38,1454
999,0:16:39,1492
1000,0:16:40,1563
1001,0:16:41,1415
1002,0:16:42,1525
1003,0:16:43,1499
1004,0:16:44,1462
1005,0:16:45,1421
1006,0:16:46,1428
1007,0:16:47,1405
1008,0:16:48,1311
1009,0:16:49,1240
1010,0:16:50,1399
1011,0:16:51,1612
1012,0:16:52,1284
1013,0:16:53,1357
1014,0:16:54,1393
1015,0:16:55,1445
1016,0:16:56,1372
1017,0:16:57,1217
1018,0:16:58,1274
1019,0:16:59,1380
1020,0:17:00,1498
1021,0:17:01,1315
1022,0:17:02,1255
1023,0:17:03,1415
1024,0:17:04,1408
1025,0:17:05,1507
1026,0:17:06,1352
1027,0:17:07,1320
1028,0:17:08,1365
1029,0:17:09,1360
1030,0:17:10,1434
1031,0:17:11,1403
1032,0:17:12,1470
1033,0:17:13,1251
1034,0:17:14,1456
1035,0:17:15,1455
1036,0:17:16,1310
1037,0:17:17,1324
1038,0:17:18,1396
1039,0:17:19,1285
1040,0:17:20,1273
1041,0:17:21,1223
1042,0:17:22,1426
1043,0:17:23,1347
1044,0:17:24,1253
1045,0:17:25,1396
1046,0:17:26,1410
1047,0:17:27,1435
1048,0:17:28,1323
1049,0:17:29,1428
1050,0:17:30,1395
1051,0:17:31,1396
1052,0:17:32,1329
1053,0:17:33,1307
1054,0:17:34,1471
1055,0:17:35,1348
1056,0:17:36,1394
1057,0:17:37,1420
1058,0:17:38,1327
1059,0:17:39,1610
1060,0:17:40,1359
1061,0:17:41,1386
1062,0:17:42,1324
1063,0:17:43,1369
1064,0:17:44,1362
1065,0:17:45,1379
1066,0:17:46,1468
1067,0:17:47,1294
1068,0:17:48,1368
1069,0:17:49,1383
1070,0:17:50,1460
1071,0:17:51,1435
1072,0:17:52,1277
1073,0:17:53,1349
1074,0:17:54,1369
1075,0:17:55,1419
1076,0:17:56,1411
1077,0:17:57,1199
1078,0:17:58,1402
1079,0:17:59,1266
1080,0:18:00,1359
1081,0:18:01,1412
1082,0:18:02,1297
1083,0:18:03,1422
1084,0:18:04,1469
1085,0:18:05,1424
1086,0:18:06,1403
1087,0:18:07,1603
1088,0:18:08,1416
1089,0:18:09,1363
1090,0:18:10,1336
1091,0:18:11,1128
1092,0:18:12,1387
1093,0:18:13,1413
1094,0:18:14,1280
1095,0:18:15,1337
1096,0:18:16,1394
1097,0:18:17,1354
1098,0:18:18,1297
1099,0:18:19,1352
1100,0:18:20,1354
1101,0:18:21,1164
1102,0:18:22,1374
1103,0:18:23,1316
1104,0:18:24,1334
1105,0:18:25,1263
1106,0:18:26,1342
1107,0:18:27,1356
1108,0:18:28,1295
1109,0:18:29,1314
1110,0:18:30,1331
1111,0:18:31,1256
1112,0:18:32,1417
1113,0:18:33,1354
1114,0:18:34,1300
1115,0:18:35,1458
1116,0:18:36,1414
1117,0:18:37,1337
1118,0:18:38,1345
1119,0:18:39,1403
1120,0:18:40,1429
1121,0:18:41,1265
1122,0:18:42,1300
1123,0:18:43,1453
1124,0:18:44,1339
1125,0:18:45,1471
1126,0:18:46,1430
1127,0:18:47,1383
1128,0:18:48,1416
1129,0:18:49,1327
1130,0:18:50,1451
1131,0:18:51,1292
1132,0:18:52,1404
1133,0:18:53,1402
1134,0:18:54,1350
1135,0:18:55,1440
1136,0:18:56,1299
1137,0:18:57,1435
1138,0:18:58,1190
1139,0:18:59,1279
1140,0:19:00,1302
1141,0:19:01,1272
1142,0:19:02,1457
1143,0:19:03,1372
1144,0:19:04,1339
1145,0:19:05,1234
1146,0:19:06,1408
1147,0:19:07,1505
1148,0:19:08,1417
1149,0:19:09,1429
1150,0:19:10,1387
1151,0:19:11,1297
1152,0:19:12,1414
1153,0:19:13,1556
1154,0:19:14,1335
1155,0:19:15,1423
1156,0:19:16,1380
1157,0:19:17,1440
1158,0:19:18,1367
1159,0:19:19,1359
1160,0:19:20,1249
1161,0:19:21,1320
1162,0:19:22,1434
1163,0:19:23,1370
1164,0:19:24,1298
1165,0:19:25,1393
1166,0:19:26,1453
1167,0:19:27,1388
1168,0:19:28,1453
1169,0:19:29,1456
1170,0:19:30,1455
1171,0:19:31,1385
1172,0:19:32,1379
1173,0:19:33,1432
1174,0:19:34,1437
1175,0:19:35,1421
1176,0:19:36,1385
1177,0:19:37,1478
1178,0:19:38,1414
1179,0:19:39,1368
1180,0:19:40,1409
1181,0:19:41,1326
1182,0:19:42,1380
1183,0:19:43,1346
1184,0:19:44,1374
1185,0:19:45,1353
1186,0:19:46,1441
1187,0:19:47,1412
1188,0:19:48,1433
1189,0:19:49,1392
1190,0:19:50,1517
1191,0:19:51,1432
1192,0:19:52,1365
1193,0:19:53,1435
1194,0:19:54,1373
1195,0:19:55,1563
1196,0:19:56,1404
1197,0:19:57,1511
1198,0:19:58,1278
1199,0:19:59,1437
1200,0:20:00,1393
1201,0:20:01,1440
1202,0:20:02,1425
1203,0:20:03,1391
1204,0:20:04,1352
1205,0:20:05,1397
1206,0:20:06,1561
1207,0:20:07,1394
1208,0:20:08,1528
1209,0:20:09,1548
1210,0:20:10,1484
1211,0:20:11,1396
1212,0:20:12,1429
1213,0:20:13,1417
1214,0:20:14,1354
1215,0:20:15,1492
1216,0:20:16,1475
1217,0:20:17,1399
1218,0:20:18,1521
1219,0:20:19,1419
1220,0:20:20,1525
1221,0:20:21,1282
1222,0:20:22,1423
1223,0:20:23,1432
1224,0:20:24,1473
1225,0:20:25,1451
1226,0:20:26,1343
1227,0:20:27,1349
1228,0:20:28,1382
1229,0:20:29,1461
1230,0:20:30,1438
1231,0:20:31,1437
1232,0:20:32,1366
1233,0:20:33,1493
1234,0:20:34,1450
1235,0:20:35,1374
1236,0:20:36,1379
1237,0:20:37,1459
1238,0:20:38,1437
1239,0:20:39,1438
1240,0:20:40,1463
1241,0:20:41,1429
1242,0:20:42,1318
1243,0:20:43,1367
1244,0:20:44,1310
1245,0:20:45,1276
1246,0:20:46,1272
1247,0:20:47,1368
1248,0:20:48,1415
1249,0:20:49,1420
1250,0:20:50,1352
1251,0:20:51,1329
1252,0:20:52,1327
1253,0:20:53,1456
1254,0:20:54,1428
1255,0:20:55,1274
1256,0:20:56,1488
1257,0:20:57,1488
1258,0:20:58,1336
1259,0:20:59,1210
1260,0:21:00,1347
1261,0:21:01,1358
1262,0:21:02,1449
1263,0:21:03,1505
1264,0:21:04,1274
1265,0:21:05,1334
1266,0:21:06,1401
1267,0:21:07,1375
1268,0:21:08,1438
1269,0:21:09,1441
1270,0:21:10,1381
1271,0:21:11,1358
1272,0:21:12,1473
1273,0:21:13,1487
1274,0:21:14,1457
1275,0:21:15,1410
1276,0:21:16,1551
1277,0:21:17,1457
1278,0:21:18,1480
1279,0:21:19,1473
1280,0:21:20,1404
1281,0:21:21,1442
1282,0:21:22,1278
1283,0:21:23,1477
1284,0:21:24,1458
1285,0:21:25,1505
1286,0:21:26,1397
1287,0:21:27,1361
1288,0:21:28,1429
1289,0:21:29,1316
1290,0:21:30,1410
1291,0:21:31,1419
1292,0:21:32,1425
1293,0:21:33,1389
1294,0:21:34,1306
1295,0:21:35,1329
1296,0:21:36,1444
1297,0:21:37,1404
1298,0:21:38,1325
1299,0:21:39,1428
1300,0:21:40,1351
1301,0:21:41,1251
1302,0:21:42,1423
1303,0:21:43,1462
1304,0:21:44,1466
1305,0:21:45,1365
1306,0:21:46,1435
1307,0:21:47,1467
1308,0:21:48,1483
1309,0:21:49,1440
1310,0:21:50,1445
1311,0:21:51,1503
1312,0:21:52,1447
1313,0:21:53,1507
1314,0:21:54,1491
1315,0:21:55,1445
1316,0:21:56,1473
1317,0:21:57,1494
1318,0:21:58,1371
1319,0:21:59,1600
1320,0:22:00,1370
1321,0:22:01,1415
1322,0:22:02,1477
1323,0:22:03,1346
1324,0:22:04,1407
1325,0:22:05,1395
1326,0:22:06,1195
1327,0:22:07,1418
1328,0:22:08,1460
1329,0:22:09,1452
1330,0:22:10,1338
1331,0:22:11,1502
1332,0:22:12,1330
1333,0:22:13,1350
1334,0:22:14,1423
1335,0:22:15,1268
1336,0:22:16,1343
1337,0:22:17,1403
1338,0:22:18,1444
1339,0:22:19,1489
1340,0:22:20,1327
1341,0:22:21,1353
1342,0:22:22,1352
1343,0:22:23,1463
1344,0:22:24,1331
1345,0:22:25,1525
1346,0:22:26,1352
1347,0:22:27,1371
1348,0:22:28,1299
1349,0:22:29,1339
1350,0:22:30,1499
1351,0:22:31,1446
1352,0:22:32,1321
1353,0:22:33,1447
1354,0:22:34,1399
1355,0:22:35,1500
1356,0:22:36,1395
1357,0:22:37,1384
1358,0:22:38,1417
1359,0:22:39,1266
1360,0:22:40,1399
1361,0:22:41,1243
1362,0:22:42,1404
1363,0:22:43,1481
1364,0:22:44,1345
1365,0:22:45,1458
1366,0:22:46,1407
1367,0:22:47,1508
1368,0:22:48,1480
1369,0:22:49,1485
1370,0:22:50,1506
1371,0:22:51,1492
1372,0:22:52,1335
1373,0:22:53,1381
1374,0:22:54,1320
1375,0:22:55,1501
1376,0:22:56,1343
1377,0:22:57,1587
1378,0:22:58,1530
1379,0:22:59,1354
1380,0:23:00,1299
1381,0:23:01,1466
1382,0:23:02,1313
1383,0:23:03,1492
1384,0:23:04,1446
1385,0:23:05,1186
1386,0:23:06,1513
1387,0:23:07,1421
1388,0:23:08,1245
1389,0:23:09,1572
1390,0:23:10,1481
1391,0:23:11,1518
1392,0:23:12,1397
1393,0:23:13,1267
1394,0:23:14,1535
1395,0:23:15,1386
1396,0:23:16,1282
1397,0:23:17,1389
1398,0:23:18,1317
1399,0:23:19,1443
1400,0:23:20,1373
1401,0:23:21,1344
1402,0:23:22,1195
1403,0:23:23,1422
1404,0:23:24,1438
1405,0:23:25,1229
1406,0:23:26,1463
1407,0:23:27,1439
1408,0:23:28,1410
1409,0:23:29,1549
1410,0:23:30,1256
1411,0:23:31,1424
1412,0:23:32,1336
1413,0:23:33,1390
1414,0:23:34,1507
1415,0:23:35,1309
1416,0:23:36,1527
1417,0:23:37,1438
1418,0:23:38,1346
1419,0:23:39,1429
1420,0:23:40,1371
1421,0:23:41,1660
1422,0:23:42,1476
1423,0:23:43,1407
1424,0:23:44,1476
1425,0:23:45,1366
1426,0:23:46,1475
1427,0:23:47,1511
1428,0:23:48,1511
1429,0:23:49,1402
1430,0:23:50,1386
1431,0:23:51,1277
1432,0:23:52,1266
1433,0:23:53,1509
1434,0:23:54,1353
1435,0:23:55,1335
1436,0:23:56,1521
1437,0:23:57,1433
1438,0:23:58,1539
1439,0:23:59,1435
1440,0:24:00,1370
1441,0:24:01,1426
1442,0:24:02,1531
1443,0:24:03,1631
1444,0:24:04,1414
1445,0:24:05,1188
1446,0:24:06,1321
1447,0:24:07,1247
1448,0:24:08,1442
1449,0:24:09,1343
1450,0:24:10,1500
1451,0:24:11,1588
1452,0:24:12,1387
1453,0:24:13,1270
1454,0:24:14,1395
1455,0:24:15,1522
1456,0:24:16,1459
1457,0:24:17,1572
1458,0:24:18,1625
1459,0:24:19,1534
1460,0:24:20,1560
1461,0:24:21,1401
1462,0:24:22,1310
1463,0:24:23,1579
1464,0:24:24,1448
1465,0:24:25,1679
1466,0:24:26,1574
1467,0:24:27,1417
1468,0:24:28,1486
1469,0:24:29,1647
1470,0:24:30,1295
1471,0:24:31,1393
1472,0:24:32,1372
1473,0:24:33,1412
1474,0:24:34,1398
1475,0:24:35,1353
1476,0:24:36,1494
1477,0:24:37,1472
1478,0:24:38,1324
1479,0:24:39,1548
1480,0:24:40,1141
1481,0:24:41,1375
1482,0:24:42,1298
1483,0:24:43,1339
1484,0:24:44,1561
1485,0:24:45,1486
1486,0:24:46,1568
1487,0:24:47,1550
1488,0:24:48,1346
1489,0:24:49,1352
1490,0:24:50,1340
1491,0:24:51,1529
1492,0:24:52,1287
1493,0:24:53,1403
1494,0:24:54,1633
1495,0:24:55,1284
1496,0:24:56,1563
1497,0:24:57,1319
1498,0:24:58,1630
1499,0:24:59,1321
1500,0:25:00,1500
1501,0:25:01,1530
1502,0:25:02,1221
1503,0:25:03,1384
1504,0:25:04,1521
1505,0:25:05,1439
1506,0:25:06,1330
1507,0:25:07,1584
1508,0:25:08,1509
1509,0:25:09,1554
1510,0:25:10,1536
1511,0:25:11,1229
1512,0:25:12,1440
1513,0:25:13,1486
1514,0:25:14,1320
1515,0:25:15,1564
1516,0:25:16,1350
1517,0:25:17,1567
1518,0:25:18,1586
1519,0:25:19,1411
1520,0:25:20,1652
1521,0:25:21,1499
1522,0:25:22,1403
1523,0:25:23,1579
1524,0:25:24,1320
1525,0:25:25,1471
1526,0:25:26,1291
1527,0:25:27,1370
1528,0:25:28,1469
1529,0:25:29,1562
1530,0:25:30,1269
1531,0:25:31,1568
1532,0:25:32,1423
1533,0:25:33,1327
1534,0:25:34,1467
1535,0:25:35,1546
1536,0:25:36,1439
1537,0:25:37,1611
1538,0:25:38,1283
1539,0:25:39,1363
1540,0:25:40,1465
1541,0:25:41,1664
1542,0:25:42,1288
1543,0:25:43,1413
1544,0:25:44,1551
1545,0:25:45,1582
1546,0:25:46,1515
1547,0:25:47,1590
1548,0:25:48,1495
1549,0:25:49,1596
1550,0:25:50,1295
1551,0:25:51,1244
1552,0:25:52,1650
1553,0:25:53,1563
1554,0:25:54,1330
1555,0:25:55,1613
1556,0:25:56,1545
1557,0:25:57,1561
1558,0:25:58,1491
1559,0:25:59,1378
1560,0:26:00,1354
1561,0:26:01,1516
1562,0:26:02,1371
1563,0:26:03,1323
1564,0:26:04,1545
1565,0:26:05,1392
1566,0:26:06,1373
1567,0:26:07,1597
1568,0:26:08,1443
1569,0:26:09,1403
1570,0:26:10,1454
1571,0:26:11,1265
1572,0:26:12,1315
1573,0:26:13,1359
1574,0:26:14,1602
1575,0:26:15,1584
1576,0:26:16,1499
1577,0:26:17,1416
1578,0:26:18,1425
1579,0:26:19,1492
1580,0:26:20,1294
1581,0:26:21,1587
1582,0:26:22,1396
1583,0:26:23,1429
1584,0:26:24,1313
1585,0:26:25,1572
1586,0:26:26,1475
1587,0:26:27,1316
1588,0:26:28,1454
1589,0:26:29,1509
1590,0:26:30,1402
1591,0:26:31,1551
1592,0:26:32,1402
1593,0:26:33,1369
1594,0:26:34,1496
1595,0:26:35,1659
1596,0:26:36,1387
1597,0:26:37,1179
1598,0:26:38,1546
1599,0:26:39,1550
1600,0:26:40,1283
1601,0:26:41,1688
1602,0:26:42,1710
1603,0:26:43,1569
1604,0:26:44,1387
1605,0:26:45,1673
1606,0:26:46,1592
1607,0:26:47,1281
1608,0:26:48,1644
1609,0:26:49,1346
1610,0:26:50,1644
1611,0:26:51,1551
1612,0:26:52,1639
1613,0:26:53,1487
1614,0:26:54,1550
1615,0:26:55,1300
1616,0:26:56,1272
1617,0:26:57,1541
1618,0:26:58,1622
1619,0:26:59,1635
1620,0:27:00,1509
1621,0:27:01,1325
1622,0:27:02,1401
1623,0:27:03,1476
1624,0:27:04,1319
1625,0:27:05,1654
1626,0:27:06,1545
1627,0:27:07,1494
1628,0:27:08,1628
1629,0:27:09,1586
1630,0:27:10,1336
1631,0:27:11,1324
1632,0:27:12,1623
1633,0:27:13,1455
1634,0:27:14,1648
1635,0:27:15,1377
1636,0:27:16,1511
1637,0:27:17,1538
1638,0:27:18,1607
1639,0:27:19,1521
1640,0:27:20,1337
1641,0:27:21,1484
1642,0:27:22,1592
1643,0:27:23,1412
1644,0:27:24,1419
1645,0:27:25,1510
1646,0:27:26,1419
1647,0:27:27,1556
1648,0:27:28,1588
1649,0:27:29,1733
1650,0:27:30,1438
1651,0:27:31,1330
1652,0:27:32,1583
1653,0:27:33,1559
1654,0:27:34,1567
1655,0:27:35,1699
1656,0:27:36,1339
1657,0:27:37,1660
1658,0:27:38,1743
1659,0:27:39,1591
1660,0:27:40,1424
1661,0:27:41,1388
1662,0:27:42,1731
1663,0:27:43,1724
1664,0:27:44,1542
1665,0:27:45,1425
1666,0:27:46,1350
1667,0:27:47,1439
1668,0:27:48,1710
1669,0:27:49,1787
1670,0:27:50,1474
1671,0:27:51,1696
1672,0:27:52,1326
1673,0:27:53,1632
1674,0:27:54,1718
1675,0:27:55,1625
1676,0:27:56,1363
1677,0:27:57,1658
1678,0:27:58,1655
1679,0:27:59,1651
1680,0:28:00,1652
1681,0:28:01,1667
1682,0:28:02,1649
1683,0:28:03,1540
1684,0:28:04,1631
1685,0:28:05,1698
1686,0:28:06,1676
1687,0:28:07,1558
1688,0:28:08,1457
1689,0:28:09,1309
1690,0:28:10,1684
1691,0:28:11,1488
1692,0:28:12,1422
1693,0:28:13,1591
1694,0:28:14,1666
1695,0:28:15,1480
1696,0:28:16,1553
1697,0:28:17,1417
1698,0:28:18,1808
1699,0:28:19,1625
1700,0:28:20,1646
1701,0:28:21,1672
1702,0:28:22,1466
1703,0:28:23,1613
1704,0:28:24,1476
1705,0:28:25,1418
1706,0:28:26,1674
1707,0:28:27,1652
1708,0:28:28,1730
1709,0:28:29,1673
1710,0:28:30,1474
1711,0:28:31,1568
1712,0:28:32,1725
1713,0:28:33,1312
1714,0:28:34,1542
1715,0:28:35,1671
1716,0:28:36,1463
1717,0:28:37,1558
1718,0:28:38,1499
1719,0:28:39,1595
1720,0:28:40,1320
1721,0:28:41,1425
1722,0:28:42,1644
1723,0:28:43,1599
1724,0:28:44,1351
1725,0:28:45,1450
1726,0:28:46,1619
1727,0:28:47,1432
1728,0:28:48,1593
1729,0:28:49,1652
1730,0:28:50,1770
1731,0:28:51,1378
1732,0:28:52,1467
1733,0:28:53,1625
1734,0:28:54,1338
1735,0:28:55,1389
1736,0:28:56,1638
1737,0:28:57,1322
1738,0:28:58,1551
1739,0:28:59,1626
1740,0:29:00,1484
1741,0:29:01,1364
1742,0:29:02,1639
1743,0:29:03,1558
1744,0:29:04,1691
1745,0:29:05,1423
1746,0:29:06,1544
1747,0:29:07,1585
1748,0:29:08,1295
1749,0:29:09,1567
1750,0:29:10,1626
1751,0:29:11,1462
1752,0:29:12,1642
1753,0:29:13,1675
1754,0:29:14,1388
1755,0:29:15,1669
1756,0:29:16,1373
1757,0:29:17,1482
1758,0:29:18,1597
1759,0:29:19,1576
1760,0:29:20,1614
1761,0:29:21,1323
1762,0:29:22,1394
1763,0:29:23,1487
1764,0:29:24,1694
1765,0:29:25,1298
1766,0:29:26,1566
1767,0:29:27,1648
1768,0:29:28,1641
1769,0:29:29,1547
1770,0:29:30,1357
1771,0:29:31,1584
1772,0:29:32,1461
1773,0:29:33,1410
1774,0:29:34,1681
1775,0:29:35,1564
1776,0:29:36,1418
1777,0:29:37,1523
1778,0:29:38,1513
1779,0:29:39,1435
1780,0:29:40,1283
1781,0:29:41,1318
1782,0:29:42,1409
1783,0:29:43,1405
1784,0:29:44,1457
1785,0:29:45,1534
1786,0:29:46,1196
1787,0:29:47,1594
1788,0:29:48,1254
1789,0:29:49,1526
1790,0:29:50,1547
1791,0:29:51,1494
1792,0:29:52,1407
1793,0:29:53,1163
1794,0:29:54,1580
1795,0:29:55,1304
1796,0:29:56,1302
1797,0:29:57,1382
1798,0:29:58,1191
1799,0:29:59,1262
1800,0:30:00,1496
1801,0:30:01,1102
1802,0:30:02,1287
1803,0:30:03,1618
1804,0:30:04,1570
1805,0:30:05,1467
1806,0:30:06,1414
1807,0:30:07,1283
1808,0:30:08,1413
1809,0:30:09,1486
1810,0:30:10,1172
1811,0:30:11,1636
1812,0:30:12,1427
1813,0:30:13,1324
1814,0:30:14,1609
1815,0:30:15,1177
1816,0:30:16,1454
1817,0:30:17,1458
1818,0:30:18,1269
1819,0:30:19,1550
1820,0:30:20,1532
1821,0:30:21,1429
1822,0:30:22,1374
1823,0:30:23,1463
1824,0:30:24,1507
1825,0:30:25,1412
1826,0:30:26,1186
1827,0:30:27,1527
1828,0:30:28,1452
1829,0:30:29,1338
1830,0:30:30,1517
1831,0:30:31,1549
1832,0:30:32,1652
1833,0:30:33,1656
1834,0:30:34,1355
1835,0:30:35,1218
1836,0:30:36,1508
1837,0:30:37,1496
1838,0:30:38,1580
1839,0:30:39,1551
1840,0:30:40,1567
1841,0:30:41,1120
1842,0:30:42,1411
1843,0:30:43,1296
1844,0:30:44,1592
1845,0:30:45,1431
1846,0:30:46,1429
1847,0:30:47,1395
1848,0:30:48,1510
1849,0:30:49,1460
1850,0:30:50,1614
1851,0:30:51,1386
1852,0:30:52,1454
1853,0:30:53,1233
1854,0:30:54,1280
1855,0:30:55,1485
1856,0:30:56,1566
1857,0:30:57,1592
1858,0:30:58,1537
1859,0:30:59,1588
1860,0:31:00,1631
1861,0:31:01,1498
1862,0:31:02,1258
1863,0:31:03,1533
1864,0:31:04,1349
1865,0:31:05,1619
1866,0:31:06,1440
1867,0:31:07,1624
1868,0:31:08,1327
1869,0:31:09,1326
1870,0:31:10,1527
1871,0:31:11,1342
1872,0:31:12,1276
1873,0:31:13,1284
1874,0:31:14,1405
1875,0:31:15,1474
1876,0:31:16,1280
1877,0:31:17,1450
1878,0:31:18,1417
1879,0:31:19,1236
1880,0:31:20,1554
1881,0:31:21,1527
1882,0:31:22,1322
1883,0:31:23,1225
1884,0:31:24,1606
1885,0:31:25,1536
1886,0:31:26,1376
1887,0:31:27,1603
1888,0:31:28,1676
1889,0:31:29,1538
1890,0:31:30,1560
1891,0:31:31,1473
1892,0:31:32,1384
1893,0:31:33,1392
1894,0:31:34,1406
1895,0:31:35,1546
1896,0:31:36,1642
1897,0:31:37,1328
1898,0:31:38,1563
1899,0:31:39,1512
1900,0:31:40,1320
1901,0:31:41,1342
1902,0:31:42,1526
1903,0:31:43,1372
1904,0:31:44,1700
1905,0:31:45,1313
