              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 13:35:32 (12/3/2026) 
DRT4 Serial Number: #3173 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   1/sec 
Time Constant: off 
Time Offset: 0.5 sec 
Time Offset: 0 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 
1	0	0	0	 85.7 
2	0	0	1	 87.6 
1841	0	30	40	 25.1 
1842	0	30	41	 43.1 
1843	0	30	42	 14.7 
1844	0	30	43	 36.9 
1845	0	30	44	 42.3 
1846	0	30	45	 31.4 
1847	0	30	46	 70.9 
1848	0	30	47	 70.0 
1849	0	30	48	 90.2 
1850	0	30	49	 75.7 
1851	0	30	50	 91.9 
1852	0	30	51	100.1 
1853	0	30	52	102.9 
1854	0	30	53	117.0 
1855	0	30	54	 89.5 
1856	0	30	55	 87.2 
1857	0	30	56	 47.1 
1858	0	30	57	 58.9 
1859	0	30	58	 60.4 
1860	0	30	59	 69.3 
1861	0	31	0	 65.2 
1862	0	31	1	 79.1 
1863	0	31	2	126.4 
1864	0	31	3	114.0 
1865	0	31	4	147.8 
1866	0	31	5	123.6 
1867	0	31	6	 91.1 
1868	0	31	7	116.7 
1869	0	31	8	140.2 
1870	0	31	9	130.6 
1871	0	31	10	 94.1 
1872	0	31	11	 79.0 
1873	0	31	12	 62.1 
1874	0	31	13	 70.0 
1875	0	31	14	 88.8 
1876	0	31	15	108.7 
1877	0	31	16	 88.9 
1878	0	31	17	 64.1 
1879	0	31	18	 51.5 
1880	0	31	19	 74.4 
1881	0	31	20	 51.9 
1882	0	31	21	 27.6 
1883	0	31	22	 10.4 
1884	0	31	23	 20.2 
1885	0	31	24	 27.3 
1886	0	31	25	 28.7 
1887	0	31	26	 48.4 
1888	0	31	27	 64.4 
1889	0	31	28	 76.1 
1890	0	31	29	 61.9 
1891	0	31	30	 57.8 
1892	0	31	31	 80.8 
1893	0	31	32	 70.0 
1894	0	31	33	 84.4 
1895	0	31	34	 39.0 
1896	0	31	35	 57.1 
1897	0	31	36	 58.1 
1898	0	31	37	 76.9 
1899	0	31	38	 90.5 
1900	0	31	39	 85.3 
1901	0	31	40	 79.0 
1902	0	31	41	 81.1 
1903	0	31	42	 95.5 
1904	0	31	43	 77.2 
1905	0	31	44	119.3 
1906	0	31	45	249.9 
1907	0	31	46	138.1 
1908	0	31	47	142.4 
1909	0	31	48	245.9 
1910	0	31	49	149.5 
1911	0	31	50	 99.2 
1912	0	31	51	100.3 
1913	0	31	52	 97.7 
1914	0	31	53	109.5 
1915	0	31	54	 72.3 
1916	0	31	55	 56.9 
1917	0	31	56	 60.1 
1918	0	31	57	 59.8 
1919	0	31	58	 79.2 
1920	0	31	59	 90.5 
1921	0	32	0	 83.8 
1922	0	32	1	 90.4 
1923	0	32	2	 28.8 
1924	0	32	3	 18.4 
1925	0	32	4	 20.2 
1926	0	32	5	 54.6 
1927	0	32	6	 64.1 
1928	0	32	7	 72.9 
1929	0	32	8	 92.2 
1930	0	32	9	 83.1 
1931	0	32	10	 50.8 
1932	0	32	11	 54.9 
1933	0	32	12	 65.4 
1934	0	32	13	 65.6 
1935	0	32	14	 60.1 
1936	0	32	15	 66.5 
1937	0	32	16	 77.4 
1938	0	32	17	 56.6 
1939	0	32	18	 53.7 
1940	0	32	19	 73.9 
1941	0	32	20	 65.8 
1942	0	32	21	 45.4 
1943	0	32	22	 16.6 
1944	0	32	23	 16.5 
1945	0	32	24	 17.8 
1946	0	32	25	 39.3 
1947	0	32	26	 93.5 
1948	0	32	27	200.4 
1949	0	32	28	182.2 
1950	0	32	29	180.0 
1951	0	32	30	142.7 
1952	0	32	31	106.3 
1953	0	32	32	224.0 
1954	0	32	33	173.2 
1955	0	32	34	113.7 
1956	0	32	35	100.0 
1957	0	32	36	 79.2 
1958	0	32	37	144.7 
1959	0	32	38	118.1 
1960	0	32	39	122.5 
1961	0	32	40	101.0 
1962	0	32	41	102.3 
1963	0	32	42	 49.2 
1964	0	32	43	 43.0 
1965	0	32	44	 40.8 
1966	0	32	45	 59.2 
1967	0	32	46	 81.8 
1968	0	32	47	 61.9 
1969	0	32	48	 24.7 
1970	0	32	49	 20.2 
1971	0	32	50	 34.1 
1972	0	32	51	 27.2 
1973	0	32	52	 39.5 
1974	0	32	53	 59.4 
1975	0	32	54	 62.4 
1976	0	32	55	 50.7 
1977	0	32	56	 68.1 
1978	0	32	57	 44.0 
1979	0	32	58	 79.3 
1980	0	32	59	 57.9 
1981	0	33	0	129.4 
1982	0	33	1	 73.7 
1983	0	33	2	115.6 
1984	0	33	3	130.3 
1985	0	33	4	141.9 
1986	0	33	5	 64.3 
1987	0	33	6	 55.1 
1988	0	33	7	 64.2 
1989	0	33	8	105.3 
1990	0	33	9	222.0 
1991	0	33	10	170.1 
1992	0	33	11	221.8 
1993	0	33	12	182.6 
1994	0	33	13	108.7 
1995	0	33	14	 97.4 
1996	0	33	15	 64.2 
1997	0	33	16	 70.8 
1998	0	33	17	 60.5 
1999	0	33	18	 49.6 
2000	0	33	19	 56.2 
2001	0	33	20	 96.6 
2002	0	33	21	 63.6 
2003	0	33	22	 76.3 
2004	0	33	23	 87.4 
2005	0	33	24	 67.8 
2006	0	33	25	 36.3 
2007	0	33	26	 22.3 
2008	0	33	27	 38.2 
2009	0	33	28	 98.4 
2010	0	33	29	 48.5 
2011	0	33	30	 42.0 
2012	0	33	31	 30.4 
2013	0	33	32	 18.0 
2014	0	33	33	 22.8 
2015	0	33	34	 22.4 
2016	0	33	35	 61.8 
2017	0	33	36	 84.4 
2018	0	33	37	 38.8 
2019	0	33	38	 31.7 
2020	0	33	39	 26.4 
2021	0	33	40	 27.5 
2022	0	33	41	 39.0 
2023	0	33	42	 41.3 
2024	0	33	43	 65.7 
2025	0	33	44	 63.8 
2026	0	33	45	 61.0 
2027	0	33	46	 71.8 
2028	0	33	47	 63.1 
2029	0	33	48	 59.5 
2030	0	33	49	 79.8 
2031	0	33	50	 72.7 
2032	0	33	51	226.6 
2033	0	33	52	198.8 
2034	0	33	53	118.0 
2035	0	33	54	187.9 
2036	0	33	55	232.8 
2037	0	33	56	181.4 
2038	0	33	57	117.7 
2039	0	33	58	111.1 
2040	0	33	59	 99.0 
2041	0	34	0	 88.0 
2042	0	34	1	 78.6 
2043	0	34	2	 87.3 
2044	0	34	3	 99.9 
2045	0	34	4	 96.6 
2046	0	34	5	 73.3 
2047	0	34	6	 85.7 
2048	0	34	7	101.1 
2049	0	34	8	 87.0 
2050	0	34	9	 73.9 
2051	0	34	10	 50.6 
2052	0	34	11	 51.4 
2053	0	34	12	 88.2 
2054	0	34	13	 80.2 
2055	0	34	14	 82.6 
2056	0	34	15	 35.2 
2057	0	34	16	 48.7 
2058	0	34	17	 26.1 
2059	0	34	18	 49.7 
2060	0	34	19	 78.4 
2061	0	34	20	 49.2 
2062	0	34	21	 42.9 
2063	0	34	22	 65.5 
2064	0	34	23	 46.7 
2065	0	34	24	 40.1 
2066	0	34	25	 44.8 
2067	0	34	26	 95.0 
2068	0	34	27	 84.9 
2069	0	34	28	 67.4 
2070	0	34	29	 59.4 
2071	0	34	30	117.8 
2072	0	34	31	109.2 
2073	0	34	32	 70.1 
2074	0	34	33	166.2 
2075	0	34	34	210.7 
2076	0	34	35	164.9 
2077	0	34	36	161.4 
2078	0	34	37	118.9 
2079	0	34	38	127.2 
2080	0	34	39	 90.4 
2081	0	34	40	 75.6 
2082	0	34	41	 64.6 
2083	0	34	42	 52.7 
2084	0	34	43	 64.1 
2085	0	34	44	 43.6 
2086	0	34	45	 48.8 
2087	0	34	46	 34.6 
2088	0	34	47	 36.0 
2089	0	34	48	 95.1 
2090	0	34	49	 97.1 
2091	0	34	50	 60.6 
2092	0	34	51	 37.9 
2093	0	34	52	 26.3 
2094	0	34	53	 25.1 
2095	0	34	54	152.7 
2096	0	34	55	 65.3 
2097	0	34	56	 35.1 
2098	0	34	57	 45.7 
2099	0	34	58	 33.7 
2100	0	34	59	 60.2 
2101	0	35	0	 40.4 
2102	0	35	1	 24.2 
2103	0	35	2	 23.7 
2104	0	35	3	 25.4 
2105	0	35	4	 95.1 
2106	0	35	5	110.6 
2107	0	35	6	 66.8 
2108	0	35	7	 75.2 
2109	0	35	8	 57.2 
2110	0	35	9	 70.6 
2111	0	35	10	140.8 
2112	0	35	11	 62.2 
2113	0	35	12	 55.8 
2114	0	35	13	 74.2 
2115	0	35	14	 94.3 
2116	0	35	15	110.3 
2117	0	35	16	100.3 
2118	0	35	17	 96.8 
2119	0	35	18	 47.6 
